dates,P_1_1,P_1_2,P_1_3,P_1_4,P_1_5,P_1_6,P_1_7,P_1_8,P_2_1,P_2_2,P_2_3,P_2_4,P_2_5,P_2_6,P_2_7,P_2_8,P_3_1,P_3_2,P_3_3,P_3_4,P_3_5,P_3_6,P_3_7,P_3_8,P_4_1,P_4_2,P_4_3,P_4_4,P_4_5,P_4_6,P_4_7,P_4_8,P_5_1,P_5_2,P_5_3,P_5_4,P_5_5,P_5_6,P_5_7,P_5_8
4/25/20 9:00,0.3102,NaN,NaN,NaN,NaN,NaN,NaN,0.1472,0.2702,0.3824,NaN,NaN,NaN,NaN,NaN,NaN,0.3495,0.3489,0.354,NaN,NaN,NaN,NaN,0.2641,0.2997,0.3988,NaN,NaN,NaN,NaN,NaN,NaN,0.2955,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 10:00,0.31,NaN,NaN,NaN,NaN,NaN,NaN,0.1472,0.2713,0.3823,NaN,NaN,NaN,NaN,NaN,NaN,0.3498,0.3486,0.3571,NaN,NaN,NaN,NaN,0.2641,0.3,0.3985,NaN,NaN,NaN,NaN,NaN,NaN,0.2957,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 11:00,0.3098,NaN,NaN,NaN,NaN,NaN,NaN,0.1472,0.2741,0.3822,NaN,NaN,NaN,NaN,NaN,NaN,0.3509,0.3484,0.3527,NaN,NaN,NaN,NaN,0.2641,0.3006,0.3983,NaN,NaN,NaN,NaN,NaN,NaN,0.2961,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 12:00,0.3093,NaN,NaN,NaN,NaN,NaN,NaN,0.1473,0.2715,0.382,NaN,NaN,NaN,NaN,NaN,NaN,0.3513,0.3479,0.3512,NaN,NaN,NaN,NaN,0.2642,0.301,0.398,NaN,NaN,NaN,NaN,NaN,NaN,0.2966,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 13:00,0.3087,NaN,NaN,NaN,NaN,NaN,NaN,0.1473,0.2776,0.3818,NaN,NaN,NaN,NaN,NaN,NaN,0.3524,0.3473,0.3497,NaN,NaN,NaN,NaN,0.2642,0.301,0.3977,NaN,NaN,NaN,NaN,NaN,NaN,0.2968,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 14:00,0.3074,NaN,NaN,NaN,NaN,NaN,NaN,0.1473,0.2753,0.3814,NaN,NaN,NaN,NaN,NaN,NaN,0.3516,0.3465,0.3487,NaN,NaN,NaN,NaN,0.2643,0.3007,0.3973,NaN,NaN,NaN,NaN,NaN,NaN,0.2965,0.4,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 15:00,0.3081,NaN,NaN,NaN,NaN,NaN,NaN,0.1473,0.2795,0.3816,NaN,NaN,NaN,NaN,NaN,NaN,0.3527,0.3468,0.3475,NaN,NaN,NaN,NaN,0.2644,0.3013,0.3973,NaN,NaN,NaN,NaN,NaN,NaN,0.2969,0.4,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 16:00,0.3071,NaN,NaN,NaN,NaN,NaN,NaN,0.1473,0.2799,0.3817,NaN,NaN,NaN,NaN,NaN,NaN,0.3519,0.3477,0.3509,NaN,NaN,NaN,NaN,0.2644,0.301,0.3978,NaN,NaN,NaN,NaN,NaN,NaN,0.2968,NaN,NaN,NaN,NaN,NaN,NaN,0.1868
4/25/20 17:00,0.3059,NaN,NaN,NaN,NaN,NaN,NaN,0.1474,0.2786,0.3812,NaN,NaN,NaN,NaN,NaN,NaN,0.351,0.3463,0.3523,NaN,NaN,NaN,NaN,0.2644,0.3005,0.3974,NaN,NaN,NaN,NaN,NaN,NaN,0.2966,NaN,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 18:00,0.3045,NaN,NaN,NaN,NaN,NaN,NaN,0.1474,0.2761,0.3806,NaN,NaN,NaN,NaN,NaN,NaN,0.3504,0.3455,0.3512,NaN,NaN,NaN,NaN,0.2643,0.2997,0.3971,NaN,NaN,NaN,NaN,NaN,NaN,0.2958,NaN,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 19:00,0.3032,NaN,NaN,NaN,NaN,NaN,NaN,0.1475,0.2728,0.3799,NaN,NaN,NaN,NaN,NaN,NaN,0.3487,0.3448,0.348,NaN,NaN,NaN,NaN,0.2644,0.2987,0.3966,NaN,NaN,NaN,NaN,NaN,NaN,0.2949,NaN,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 20:00,0.302,NaN,NaN,NaN,NaN,NaN,NaN,0.1475,0.2708,0.3792,NaN,NaN,NaN,NaN,NaN,NaN,0.3478,0.3442,0.3524,NaN,NaN,NaN,NaN,0.2644,0.2979,0.3962,NaN,NaN,NaN,NaN,NaN,NaN,0.2942,0.3998,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 21:00,0.301,NaN,NaN,NaN,NaN,NaN,NaN,0.1475,0.269,0.3786,NaN,NaN,NaN,NaN,NaN,NaN,0.3469,0.3436,0.3479,NaN,NaN,NaN,NaN,0.2644,0.2971,0.3958,NaN,NaN,NaN,NaN,NaN,NaN,0.2935,0.3994,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 22:00,0.3001,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2685,0.378,NaN,NaN,NaN,NaN,NaN,NaN,0.3459,0.343,0.3558,NaN,NaN,NaN,NaN,0.2644,0.2966,0.3953,NaN,NaN,NaN,NaN,NaN,NaN,0.2929,0.3989,NaN,NaN,NaN,NaN,NaN,0.1869
4/25/20 23:00,0.2992,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2677,0.3774,NaN,NaN,NaN,NaN,NaN,NaN,0.3451,0.3424,0.3053,NaN,NaN,NaN,NaN,0.2644,0.2959,0.3948,NaN,NaN,NaN,NaN,NaN,NaN,0.2923,0.3985,NaN,NaN,NaN,NaN,NaN,0.187
4/26/20 0:00,0.2985,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2665,0.3768,NaN,NaN,NaN,NaN,NaN,NaN,0.3445,0.3418,0.3317,NaN,NaN,NaN,NaN,0.2645,0.2954,0.3944,NaN,NaN,NaN,NaN,NaN,NaN,0.2918,0.398,NaN,NaN,NaN,NaN,NaN,0.187
4/26/20 1:00,0.2978,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2674,0.3764,NaN,NaN,NaN,NaN,NaN,NaN,0.3433,0.3413,0.3469,NaN,NaN,NaN,NaN,0.2644,0.2949,0.3939,NaN,NaN,NaN,NaN,NaN,NaN,0.2914,0.3976,NaN,NaN,NaN,NaN,NaN,0.187
4/26/20 2:00,0.2972,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2667,0.3759,NaN,NaN,NaN,NaN,NaN,NaN,0.3427,0.3409,0.351,NaN,NaN,NaN,NaN,0.2643,0.2943,0.3934,NaN,NaN,NaN,NaN,NaN,NaN,0.2911,0.3971,NaN,NaN,NaN,NaN,NaN,0.187
4/26/20 3:00,0.2966,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2649,0.3755,NaN,NaN,NaN,NaN,NaN,NaN,0.3418,0.3404,0.3538,NaN,NaN,NaN,NaN,0.2643,0.2939,0.3929,NaN,NaN,NaN,NaN,NaN,NaN,0.2907,0.3967,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 4:00,0.2961,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2706,0.375,NaN,NaN,NaN,NaN,NaN,NaN,0.3413,0.34,0.3515,NaN,NaN,NaN,NaN,0.2643,0.2935,0.3925,NaN,NaN,NaN,NaN,NaN,NaN,0.2903,0.3963,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 5:00,0.2956,NaN,NaN,NaN,NaN,NaN,NaN,0.1476,0.2664,0.3746,NaN,NaN,NaN,NaN,NaN,NaN,0.3406,0.3396,0.3444,NaN,NaN,NaN,NaN,0.2643,0.293,0.3921,NaN,NaN,NaN,NaN,NaN,NaN,0.29,0.3959,NaN,NaN,NaN,NaN,NaN,0.187
4/26/20 6:00,0.2951,NaN,NaN,NaN,NaN,NaN,NaN,0.1477,0.2638,0.3742,NaN,NaN,NaN,NaN,NaN,NaN,0.3402,0.3392,0.3459,NaN,NaN,NaN,NaN,0.2642,0.2927,0.3917,NaN,NaN,NaN,NaN,NaN,NaN,0.2896,0.3955,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 7:00,0.2946,NaN,NaN,NaN,NaN,NaN,NaN,0.1478,0.2628,0.3738,NaN,NaN,NaN,NaN,NaN,NaN,0.3396,0.3388,0.3438,NaN,NaN,NaN,NaN,0.2642,0.2923,0.3913,NaN,NaN,NaN,NaN,NaN,NaN,0.2893,0.3952,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 8:00,0.2943,NaN,NaN,NaN,NaN,NaN,NaN,0.1478,0.261,0.3735,NaN,NaN,NaN,NaN,NaN,NaN,0.3387,0.3384,0.3447,NaN,NaN,NaN,NaN,0.2642,0.2922,0.3909,NaN,NaN,NaN,NaN,NaN,NaN,0.2892,0.3948,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 9:00,0.2945,NaN,NaN,NaN,NaN,NaN,NaN,0.1479,0.2625,0.3734,NaN,NaN,NaN,NaN,NaN,NaN,0.3387,0.3381,0.3465,NaN,NaN,NaN,NaN,0.2641,0.2925,0.3907,NaN,NaN,NaN,NaN,NaN,NaN,0.2895,0.3946,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 10:00,0.2949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2655,0.3735,NaN,NaN,NaN,NaN,NaN,NaN,0.3401,0.338,0.3502,NaN,NaN,NaN,NaN,0.2641,0.2933,0.3906,NaN,NaN,NaN,NaN,NaN,NaN,0.2901,0.3945,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2679,0.3738,NaN,NaN,NaN,NaN,NaN,NaN,0.3407,0.338,0.3404,NaN,NaN,NaN,NaN,0.2641,0.2942,0.3906,NaN,NaN,NaN,NaN,NaN,NaN,0.2909,0.3944,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2673,0.374,NaN,NaN,NaN,NaN,NaN,NaN,0.3409,0.338,0.3366,NaN,NaN,NaN,NaN,0.2641,0.2947,0.3906,NaN,NaN,NaN,NaN,NaN,NaN,0.2915,0.3944,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2667,0.3739,NaN,NaN,NaN,NaN,NaN,NaN,0.3406,0.338,0.3363,NaN,NaN,NaN,NaN,0.2641,0.2947,0.3905,NaN,NaN,NaN,NaN,NaN,NaN,0.2913,0.3944,NaN,NaN,NaN,NaN,NaN,0.1871
4/26/20 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2653,0.3737,NaN,NaN,NaN,NaN,NaN,NaN,0.3405,0.3379,0.3372,NaN,NaN,NaN,NaN,0.264,0.2943,0.3905,NaN,NaN,NaN,NaN,NaN,NaN,0.2907,0.3946,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2624,0.3734,NaN,NaN,NaN,NaN,NaN,NaN,0.3401,0.3377,0.3363,NaN,NaN,NaN,NaN,0.264,0.2937,0.3903,NaN,NaN,NaN,NaN,NaN,NaN,0.2901,0.3945,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2645,0.3728,NaN,NaN,NaN,NaN,NaN,NaN,0.3394,0.3373,0.338,NaN,NaN,NaN,NaN,0.264,0.293,0.39,NaN,NaN,NaN,NaN,NaN,NaN,0.2895,0.3944,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2622,0.3722,NaN,NaN,NaN,NaN,NaN,NaN,0.339,0.3369,0.3354,NaN,NaN,NaN,NaN,0.2642,0.292,0.3896,NaN,NaN,NaN,NaN,NaN,NaN,0.2888,0.3942,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2582,0.3716,NaN,NaN,NaN,NaN,NaN,NaN,0.3385,0.3364,0.3359,NaN,NaN,NaN,NaN,0.2642,0.2907,0.3892,NaN,NaN,NaN,NaN,NaN,NaN,0.2877,0.3941,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2555,0.371,NaN,NaN,NaN,NaN,NaN,NaN,0.3368,0.3359,0.3361,NaN,NaN,NaN,NaN,0.264,0.2895,0.3888,NaN,NaN,NaN,NaN,NaN,NaN,0.2867,0.394,NaN,NaN,NaN,NaN,NaN,0.1872
4/26/20 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2568,0.3704,NaN,NaN,NaN,NaN,NaN,NaN,0.3359,0.3353,0.337,NaN,NaN,NaN,NaN,0.2641,0.2887,0.3886,NaN,NaN,NaN,NaN,NaN,NaN,0.2861,0.3939,NaN,NaN,NaN,NaN,NaN,0.1873
4/26/20 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2551,0.3699,NaN,NaN,NaN,NaN,NaN,NaN,0.3347,0.3348,0.3374,NaN,NaN,NaN,NaN,0.2641,0.288,0.3884,NaN,NaN,NaN,NaN,NaN,NaN,0.2854,0.3937,NaN,NaN,NaN,NaN,NaN,0.1873
4/26/20 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.254,0.3694,NaN,NaN,NaN,NaN,NaN,NaN,0.3344,0.3343,0.3363,NaN,NaN,NaN,NaN,0.2639,0.2873,0.388,NaN,NaN,NaN,NaN,NaN,NaN,0.2849,0.3935,NaN,NaN,NaN,NaN,NaN,0.1873
4/26/20 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2541,0.369,NaN,NaN,NaN,NaN,NaN,NaN,0.3331,0.3338,0.3363,NaN,NaN,NaN,NaN,0.2639,0.2868,0.3876,NaN,NaN,NaN,NaN,NaN,NaN,0.2844,0.3932,NaN,NaN,NaN,NaN,NaN,0.1873
4/27/20 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2527,0.3686,NaN,NaN,NaN,NaN,NaN,NaN,0.3324,0.3333,0.3373,NaN,NaN,NaN,NaN,0.2638,0.2863,0.3873,NaN,NaN,NaN,NaN,NaN,NaN,0.2841,0.3929,NaN,NaN,NaN,NaN,NaN,0.1873
4/27/20 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2546,0.3682,NaN,NaN,NaN,NaN,NaN,NaN,0.3317,0.3329,0.3373,NaN,NaN,NaN,NaN,0.2639,0.286,0.387,NaN,NaN,NaN,NaN,NaN,NaN,0.2838,0.3927,NaN,NaN,NaN,NaN,NaN,0.1873
4/27/20 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2518,0.368,NaN,NaN,NaN,NaN,NaN,NaN,0.3315,0.3325,0.3361,NaN,NaN,NaN,NaN,0.2639,0.2856,0.3866,NaN,NaN,NaN,NaN,NaN,NaN,0.2835,0.3924,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2557,0.3676,NaN,NaN,NaN,NaN,NaN,NaN,0.3316,0.3321,0.3358,NaN,NaN,NaN,NaN,0.2641,0.2853,0.3863,NaN,NaN,NaN,NaN,NaN,NaN,0.2832,0.3922,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2545,0.3673,NaN,NaN,NaN,NaN,NaN,NaN,0.3309,0.3317,0.3351,NaN,NaN,NaN,NaN,0.264,0.2852,0.3861,NaN,NaN,NaN,NaN,NaN,NaN,0.2831,0.392,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2555,0.3671,NaN,NaN,NaN,NaN,NaN,NaN,0.3309,0.3315,0.3351,NaN,NaN,NaN,NaN,0.264,0.285,0.3858,NaN,NaN,NaN,NaN,NaN,NaN,0.2831,0.3918,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2567,0.3669,NaN,NaN,NaN,NaN,NaN,NaN,0.3307,0.3313,0.3344,NaN,NaN,NaN,NaN,0.264,0.2848,0.3856,NaN,NaN,NaN,NaN,NaN,NaN,0.2829,0.3916,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2544,0.3667,NaN,NaN,NaN,NaN,NaN,NaN,0.3303,0.3311,0.3334,NaN,NaN,NaN,NaN,0.264,0.2845,0.3854,NaN,NaN,NaN,NaN,NaN,NaN,0.2826,0.3915,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 8:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2572,0.3665,NaN,NaN,NaN,NaN,NaN,NaN,0.3295,0.3309,0.3333,NaN,NaN,NaN,NaN,0.264,0.2843,0.3852,NaN,NaN,NaN,NaN,NaN,NaN,0.2825,0.3913,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 9:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2575,0.3663,NaN,NaN,NaN,NaN,NaN,NaN,0.3293,0.3307,0.3321,NaN,NaN,NaN,NaN,0.2641,0.2843,0.3849,NaN,NaN,NaN,NaN,NaN,NaN,0.2825,0.3911,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2569,0.3662,NaN,NaN,NaN,NaN,NaN,NaN,0.3287,0.3305,0.3323,NaN,NaN,NaN,NaN,0.264,0.2844,0.3845,NaN,NaN,NaN,NaN,NaN,NaN,0.2826,0.3907,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2553,0.3661,NaN,NaN,NaN,NaN,NaN,NaN,0.3284,0.3302,0.3319,NaN,NaN,NaN,NaN,0.2639,0.2846,0.3841,NaN,NaN,NaN,NaN,NaN,NaN,0.2827,0.3904,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2524,0.366,NaN,NaN,NaN,NaN,NaN,NaN,0.3295,0.3301,0.3309,NaN,NaN,NaN,NaN,0.2641,0.2846,0.3837,NaN,NaN,NaN,NaN,NaN,NaN,0.2827,0.3901,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2492,0.3658,NaN,NaN,NaN,NaN,NaN,NaN,0.3277,0.33,0.3305,NaN,NaN,NaN,NaN,0.2639,0.2839,0.3833,NaN,NaN,NaN,NaN,NaN,NaN,0.2822,0.3899,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 14:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2487,0.3656,NaN,NaN,NaN,NaN,NaN,NaN,0.327,0.3299,0.3304,NaN,NaN,NaN,NaN,0.2639,0.2829,0.383,NaN,NaN,NaN,NaN,NaN,NaN,0.2814,0.3897,NaN,NaN,NaN,NaN,NaN,0.1875
4/27/20 15:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2481,0.3657,NaN,NaN,NaN,NaN,NaN,NaN,0.3253,0.3302,0.3313,NaN,NaN,NaN,NaN,0.2641,0.2818,0.3828,NaN,NaN,NaN,NaN,NaN,NaN,0.2807,0.3896,NaN,NaN,NaN,NaN,NaN,0.1875
4/27/20 16:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2444,0.3656,NaN,NaN,NaN,NaN,NaN,NaN,0.3231,0.3301,0.3336,NaN,NaN,NaN,NaN,0.2641,0.2799,0.3825,NaN,NaN,NaN,NaN,NaN,NaN,0.2796,0.3894,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 17:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2432,0.3654,NaN,NaN,NaN,NaN,NaN,NaN,0.3206,0.3299,0.3333,NaN,NaN,NaN,NaN,0.2641,0.2778,0.3822,NaN,NaN,NaN,NaN,NaN,NaN,0.2783,0.3892,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 18:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2408,0.3651,NaN,NaN,NaN,NaN,NaN,NaN,0.3179,0.3297,0.3324,NaN,NaN,NaN,NaN,0.2657,0.2753,0.3817,NaN,NaN,NaN,NaN,NaN,NaN,0.2767,0.389,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 19:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2398,0.3647,NaN,NaN,NaN,NaN,NaN,NaN,0.3155,0.3296,0.3335,NaN,NaN,NaN,NaN,0.266,0.2733,0.3814,NaN,NaN,NaN,NaN,NaN,NaN,0.2751,0.3889,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 20:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.239,0.3641,NaN,NaN,NaN,NaN,NaN,NaN,0.3135,0.3291,0.331,NaN,NaN,NaN,NaN,0.2667,0.2714,0.3811,NaN,NaN,NaN,NaN,NaN,NaN,0.2738,0.3889,NaN,NaN,NaN,NaN,NaN,0.1874
4/27/20 21:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2382,0.3635,NaN,NaN,NaN,NaN,NaN,NaN,0.3118,0.3287,0.3317,NaN,NaN,NaN,NaN,0.2656,0.2699,0.381,NaN,NaN,NaN,NaN,NaN,NaN,0.2727,0.3889,NaN,NaN,NaN,NaN,NaN,0.1875
4/27/20 22:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2386,0.363,NaN,NaN,NaN,NaN,NaN,NaN,0.3104,0.3282,0.3365,NaN,NaN,NaN,NaN,0.2648,0.2687,0.3808,NaN,NaN,NaN,NaN,NaN,NaN,0.2717,0.3888,NaN,NaN,NaN,NaN,NaN,0.1875
4/27/20 23:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2357,0.3624,NaN,NaN,NaN,NaN,NaN,NaN,0.3097,0.3276,0.3327,NaN,NaN,NaN,NaN,0.2667,0.2678,0.3806,NaN,NaN,NaN,NaN,NaN,NaN,0.271,0.3886,NaN,NaN,NaN,NaN,NaN,0.1874
4/28/20 0:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2352,0.3619,NaN,NaN,NaN,NaN,NaN,NaN,0.3089,0.3271,0.3334,NaN,NaN,NaN,NaN,0.2669,0.2669,0.3803,NaN,NaN,NaN,NaN,NaN,NaN,0.2702,0.3885,NaN,NaN,NaN,NaN,NaN,0.1874
4/28/20 1:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2351,0.3614,NaN,NaN,NaN,NaN,NaN,NaN,0.3084,0.3265,0.3348,NaN,NaN,NaN,NaN,0.2658,0.2663,0.3799,NaN,NaN,NaN,NaN,NaN,NaN,0.2696,0.3883,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 2:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2346,0.3609,NaN,NaN,NaN,NaN,NaN,NaN,0.3079,0.326,0.3318,NaN,NaN,NaN,NaN,0.2647,0.2658,0.3796,NaN,NaN,NaN,NaN,NaN,NaN,0.2691,0.388,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 3:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.235,0.3606,NaN,NaN,NaN,NaN,NaN,NaN,0.3075,0.3256,0.3315,NaN,NaN,NaN,NaN,0.2648,0.2653,0.3794,NaN,NaN,NaN,NaN,NaN,NaN,0.2688,0.3878,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 4:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2356,0.3602,NaN,NaN,NaN,NaN,NaN,NaN,0.3072,0.3252,0.3308,NaN,NaN,NaN,NaN,0.2645,0.2649,0.3791,NaN,NaN,NaN,NaN,NaN,NaN,0.2685,0.3876,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 5:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2351,0.3598,NaN,NaN,NaN,NaN,NaN,NaN,0.3071,0.3249,0.3313,NaN,NaN,NaN,NaN,0.2641,0.2646,0.3788,NaN,NaN,NaN,NaN,NaN,NaN,0.2682,0.3875,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 6:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2358,0.3596,NaN,NaN,NaN,NaN,NaN,NaN,0.3066,0.3246,0.3344,NaN,NaN,NaN,NaN,0.2642,0.2642,0.3786,NaN,NaN,NaN,NaN,NaN,NaN,0.2679,0.3873,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 7:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2384,0.3593,NaN,NaN,NaN,NaN,NaN,NaN,0.3067,0.3243,0.3325,NaN,NaN,NaN,NaN,0.2642,0.264,0.3784,NaN,NaN,NaN,NaN,NaN,NaN,0.2677,0.3871,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 8:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.239,0.3591,NaN,NaN,NaN,NaN,NaN,NaN,0.3069,0.3239,0.3321,NaN,NaN,NaN,NaN,0.2643,0.2641,0.3781,NaN,NaN,NaN,NaN,NaN,NaN,0.2677,0.387,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 9:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2389,0.3589,NaN,NaN,NaN,NaN,NaN,NaN,0.3072,0.3238,0.3303,NaN,NaN,NaN,NaN,0.2659,0.2655,0.3779,NaN,NaN,NaN,NaN,NaN,NaN,0.2678,0.3868,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 10:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2392,0.3589,NaN,NaN,NaN,NaN,NaN,NaN,0.3075,0.3237,0.3293,NaN,NaN,NaN,NaN,0.2664,0.2665,0.3776,NaN,NaN,NaN,NaN,NaN,NaN,0.2682,0.3866,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 11:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2386,0.3589,NaN,NaN,NaN,NaN,NaN,NaN,0.3084,0.3236,0.3293,NaN,NaN,NaN,NaN,0.2655,0.2668,0.3773,NaN,NaN,NaN,NaN,NaN,NaN,0.2685,0.3864,NaN,NaN,NaN,NaN,NaN,0.1875
4/28/20 12:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.2378,0.3589,NaN,NaN,NaN,NaN,NaN,NaN,0.3081,0.3236,0.3288,NaN,NaN,NaN,NaN,0.2646,0.2665,0.3772,NaN,NaN,NaN,NaN,NaN,NaN,0.2685,0.3864,NaN,NaN,NaN,NaN,NaN,0.1875
